23, 2019-04-10 19:45:49, 139.648608, 35.20528
99, 2019-04-10 19:45:53, 139.647968, 35.206216
23, 2019-04-10 19:45:57, 139.648, 35.206168
99, 2019-04-10 19:46:01, 139.647744, 35.2064
23, 2019-04-10 19:46:05, 139.647952, 35.206208
99, 2019-04-10 19:46:09, 139.647424, 35.207152
23, 2019-04-10 19:46:13, 139.647648, 35.206508
99, 2019-04-10 19:46:17, 139.645776, 35.207424
23, 2019-04-10 19:46:21, 139.647104, 35.207428
99, 2019-04-10 19:46:25, 139.64456, 35.208136
23, 2019-04-10 19:46:29, 139.645408, 35.207452
99, 2019-04-10 19:46:33, 139.643936, 35.209576
23, 2019-04-10 19:46:37, 139.644288, 35.208504
99, 2019-04-10 19:46:41, 139.644528, 35.210752
23, 2019-04-10 19:46:45, 139.643984, 35.209908
99, 2019-04-10 19:46:49, 139.645696, 35.211812
23, 2019-04-10 19:46:53, 139.644848, 35.21104
99, 2019-04-10 19:46:57, 139.646768, 35.2126
23, 2019-04-10 19:47:01, 139.645968, 35.212012
99, 2019-04-10 19:47:05, 139.647664, 35.213732
23, 2019-04-10 19:47:09, 139.647104, 35.212852
99, 2019-04-10 19:47:13, 139.647984, 35.214888
23, 2019-04-10 19:47:17, 139.647808, 35.214
99, 2019-04-10 19:47:21, 139.646864, 35.215812
23, 2019-04-10 19:47:25, 139.647888, 35.215216
99, 2019-04-10 19:47:29, 139.645056, 35.216576
23, 2019-04-10 19:47:33, 139.646432, 35.21596
99, 2019-04-10 19:47:37, 139.643104, 35.217568
23, 2019-04-10 19:47:41, 139.644432, 35.216812
99, 2019-04-10 19:47:45, 139.642624, 35.217856
23, 2019-04-10 19:47:49, 139.642848, 35.217692
99, 2019-04-10 19:47:53, 139.642592, 35.217868
23, 2019-04-10 19:47:57, 139.642624, 35.217844
99, 2019-04-10 19:48:01, 139.64192, 35.218292
23, 2019-04-10 19:48:05, 139.642496, 35.217928
99, 2019-04-10 19:48:09, 139.640816, 35.219184
23, 2019-04-10 19:48:13, 139.6416, 35.218484
99, 2019-04-10 19:48:17, 139.640464, 35.22008
23, 2019-04-10 19:48:21, 139.640704, 35.219392
99, 2019-04-10 19:48:25, 139.640432, 35.220188
23, 2019-04-10 19:48:29, 139.640432, 35.220172
99, 2019-04-10 19:48:33, 139.640432, 35.220188
23, 2019-04-10 19:48:37, 139.640416, 35.220192
99, 2019-04-10 19:48:41, 139.640432, 35.220188
23, 2019-04-10 19:48:45, 139.6404, 35.2202
99, 2019-04-10 19:48:49, 139.640416, 35.220188
23, 2019-04-10 19:48:53, 139.6404, 35.220204
99, 2019-04-10 19:48:57, 139.640416, 35.22018
23, 2019-04-10 19:49:01, 139.640384, 35.2202
99, 2019-04-10 19:49:05, 139.640416, 35.220176
23, 2019-04-10 19:49:09, 139.640384, 35.220208
99, 2019-04-10 19:49:13, 139.6404, 35.220172
23, 2019-04-10 19:49:17, 139.640368, 35.220216
99, 2019-04-10 19:49:21, 139.640256, 35.22036
23, 2019-04-10 19:49:25, 139.640368, 35.22024
99, 2019-04-10 19:49:29, 139.63952, 35.220176
23, 2019-04-10 19:49:33, 139.640192, 35.220372
99, 2019-04-10 19:49:37, 139.638928, 35.22004
23, 2019-04-10 19:49:41, 139.63928, 35.22014
99, 2019-04-10 19:49:45, 139.638704, 35.219984
23, 2019-04-10 19:49:49, 139.638912, 35.220052
99, 2019-04-10 19:49:53, 139.63832, 35.219892
23, 2019-04-10 19:49:57, 139.638656, 35.219984
99, 2019-04-10 19:50:01, 139.637232, 35.219624
23, 2019-04-10 19:50:05, 139.638048, 35.219836
99, 2019-04-10 19:50:09, 139.635968, 35.219368
23, 2019-04-10 19:50:13, 139.63696, 35.219564
99, 2019-04-10 19:50:17, 139.63456, 35.219404
23, 2019-04-10 19:50:21, 139.635552, 35.219352
99, 2019-04-10 19:50:25, 139.634272, 35.219416
23, 2019-04-10 19:50:29, 139.6344, 35.219416
99, 2019-04-10 19:50:33, 139.63424, 35.219436
23, 2019-04-10 19:50:37, 139.634304, 35.219412
99, 2019-04-10 19:50:41, 139.633968, 35.219456
23, 2019-04-10 19:50:45, 139.63424, 35.219412
99, 2019-04-10 19:50:49, 139.633584, 35.219164
23, 2019-04-10 19:50:53, 139.633888, 35.219448
99, 2019-04-10 19:50:57, 139.633504, 35.218304
23, 2019-04-10 19:51:01, 139.633584, 35.218952
99, 2019-04-10 19:51:05, 139.633408, 35.21746
23, 2019-04-10 19:51:09, 139.633488, 35.218044
99, 2019-04-10 19:51:13, 139.633312, 35.216452
23, 2019-04-10 19:51:17, 139.633392, 35.217216
99, 2019-04-10 19:51:21, 139.6332, 35.215264
23, 2019-04-10 19:51:25, 139.63328, 35.216156
99, 2019-04-10 19:51:29, 139.633072, 35.214224
23, 2019-04-10 19:51:33, 139.633168, 35.215028
99, 2019-04-10 19:51:37, 139.632928, 35.212932
23, 2019-04-10 19:51:41, 139.63304, 35.213884
99, 2019-04-10 19:51:45, 139.632832, 35.21198
23, 2019-04-10 19:51:49, 139.632912, 35.212692
99, 2019-04-10 19:51:53, 139.6328, 35.21154
23, 2019-04-10 19:51:57, 139.632816, 35.21176
99, 2019-04-10 19:52:01, 139.6328, 35.211532
23, 2019-04-10 19:52:05, 139.6328, 35.21156
99, 2019-04-10 19:52:09, 139.6328, 35.21152
23, 2019-04-10 19:52:13, 139.632784, 35.211548
99, 2019-04-10 19:52:17, 139.632768, 35.21132
23, 2019-04-10 19:52:21, 139.632784, 35.211524
99, 2019-04-10 19:52:25, 139.632976, 35.210764
23, 2019-04-10 19:52:29, 139.632768, 35.211092
99, 2019-04-10 19:52:33, 139.63416, 35.210904
23, 2019-04-10 19:52:37, 139.633216, 35.21076
99, 2019-04-10 19:52:41, 139.63576, 35.21176
23, 2019-04-10 19:52:45, 139.634608, 35.211088
99, 2019-04-10 19:52:49, 139.63696, 35.212864
